text,label,label_id
这个通信故障会对设备的运行产生什么影响?,故障,3
这个问题可能会造成什么烧伤、变形?,后果,4
干式变压器主要是由哪些设备组成的?,设备组成,0
如何选择正确的对接线端子等外部元件松动、接触不良的，应进行紧固等处理来解决这个问题?,方法,2
这个问题发生了会有什么条痕?,后果,4
直流电源回路是由什么设备构成的?,设备组成,0
为什么会有这个故障，元器件损坏是什么主要原因?,原因,1
固体绝缘老化一般会在哪些情况下发生?,故障,3
这个问题的解决查分、合闸线圈是否断线，并测量分、合闸线圈电阻值是否合格是什么?,方法,2
控制、调节异常一般会在哪些情况下发生?,故障,3
这个随着时间的增加外壳温度升高会对工作环境产生什么影响?,后果,4
这个问题的剖开绝缘盒对电接头进行仔细检查，辅以直流电阻测试应该是什么?,方法,2
这个问题的测量铁芯接地电流应该是什么?,方法,2
这个设计或制造不良、安装工艺不到位、焊接质量不佳可能是造成这个故障的主要原因吗?,原因,1
能分享一下解决这个故障的更换吗?,方法,2
请问一下，这个母线过热有哪些特征？,故障,3
这个发电机出口断路器操动机构不能储能一般会有怎样的影响?,故障,3
为什么会有这个故障，支持绝缘子脏污或受损;离相封闭母线密封不严导致受潮是什么主要原因?,原因,1
绝缘筒由什么设备组成?,设备组成,0
这个起励失败会对设备的运行产生什么影响?,故障,3
这款GIS设备的设备构成是怎样的?,设备组成,0
为什么发生了这个故障，通信模块损坏是什么?,原因,1
哪种检查操作电源是否完好最适合解决这个故障?,方法,2
能说一下这个绕组的设备组成吗?,设备组成,0
能说一下这个绕组接头焊接不良在设备上的表现吗?,故障,3
这个问题可能导致什么严重渗漏?,后果,4
这个问题的通用目测是什么?,方法,2
哪种采用小电流试验查找异常原因是最有效的解决方案?,方法,2
这款变压器的设备构成是怎样的?,设备组成,0
能描述一下这个油泵轴承磨损对设备造成的影响吗?,故障,3
对于这个故障，有没有一些常见的更换绝缘子;更换密封圈?,方法,2
如果发生这个故障，会带来什么断路器合闸不成功?,后果,4
怎样的低电压励磁试验可以解决这个故障?,方法,2
通常是什么电动机故障导致了这个故障?,原因,1
这个故障一般用什么检查调节器有无故障信息来应对?,方法,2
这个故障一般用什么发现元件损坏时应及时更换，并查明原因来应对?,方法,2
发生这个故障会有什么集电环大面积打火?,后果,4
这款监视、控制、保护和联锁等二次设备的设备构成是怎样的?,设备组成,0
这个故障通常是由什么电刷的材质不均匀引起的?,原因,1
发生这个故障会有什么严重渗漏?,后果,4
解决这个问题需要采用什么样的找到漏点后进行封堵?,方法,2
这个异物撞击会引发这个故障吗?,原因,1
绝缘部件由什么设备组成?,设备组成,0
二次回路一般都有些什么设备?,设备组成,0
这个故障可以通过什么首先用清洗剂对铁芯表面进行全面清洗，除去油泥、积灰，再对铁芯叠片间毛刺、翘卷、粘连的地方使用细锉、纱布手工打磨，去掉尖锐的毛刺，凸起翘卷部位修平，用磁铁吸走铁粉。铁芯叠片的损伤粘连部分采用电蚀化法进行修整。解决?,方法,2
这种二次回路故障通常是怎样的？,故障,3
发生这个故障会带来怎样的操动机构拒合?,后果,4
会出现这个故障会有什么被迫停机?,后果,4
这个故障可以通过什么油中金属微量测试解决?,方法,2
这个问题的目测应该是什么?,方法,2
这个通信故障的表现有哪些特点?,故障,3
哪种若现地控制柜交流电源消失，应设法恢复电源，检查油泵电动机电源是最常用的解决方法?,方法,2
这种断路器操动机构储能油压降低至分闸闭锁故障的症状有哪些特点?,故障,3
这个问题会导致什么绝缘受损?,后果,4
微机保护误整定一般会在哪些情况下发生?,故障,3
发电机转子里面有哪些设备呢?,设备组成,0
绕组间绝缘一般包括哪些设备?,设备组成,0
断路器一般包括哪些设备?,设备组成,0
这个问题的变形可能是怎样的?,后果,4
能描述一下这个油箱本体对设备造成的影响吗?,故障,3
高低压厂用变压器一般包括哪些设备?,设备组成,0
这种操动机构的设备组成是怎么样的?,设备组成,0
这个问题的常见机械手动运行有哪些选择?,方法,2
这个误强励会对设备的运行产生什么影响?,故障,3
能详细描述一下这个误强励的情况吗?,故障,3
这个铁芯与铁芯间或铁芯与穿心螺杆之间形成两点及以上接地会引发这个故障吗?,原因,1
有没有发现异常进行调整，对有变形的连杆，应查明原因及时消除可以应对这个问题?,方法,2
能具体说说这个滑环装置的设备组成情况吗?,设备组成,0
这个电力电缆绝缘故障会对设备的运行产生什么影响?,故障,3
能介绍一下这个二次回路的设备组成情况吗?,设备组成,0
这个问题发生了会有什么局部过热?,后果,4
发生这个故障会有什么绝缘电阻和吸收比降低?,后果,4
能描述一下这个母线的绝缘电阻降低的典型情况吗?,故障,3
这个静触头压紧弹簧压力(拉力)达不到要求导致了这个故障的发生吗?,原因,1
为什么会有这个故障，变送器或传感器测量不准或故障是什么原因?,原因,1
这个问题会导致什么绝缘设计裕度不够?,后果,4
这个问题可能导致什么拒分、拒合?,后果,4
如果发生这个故障，会有什么急剧磨损?,后果,4
这个问题可能对工作环境有什么绝缘受损?,后果,4
这个问题可能会对工作带来什么对机组安全运行造成直接威胁?,后果,4
如果发生这个故障，会有什么绝缘设计裕度不够?,后果,4
这个故障的常见油中带电度测试有哪些?,方法,2
这个故障一般用什么放电故障的类型和密封是否良好来解决?,方法,2
能具体说说这个电容式的设备组成情况吗?,设备组成,0
这个问题的解决:集电环损蚀的预防是什么?,方法,2
这个电晕对设备会造成什么样的影响?,后果,4
为什么出现了这个故障，制造缺陷是什么主要原因?,原因,1
能分享一下解决这个故障的检查测量回路接线是否错误吗?,方法,2
这个电路过热会导致什么问题?,故障,3
对于这个故障，有没有一些常见的检查断路器操作回路是否故障?,方法,2
一般来说，这种断路器包括哪些设备?,设备组成,0
这个槽楔松动导致了这个故障的发生吗?,原因,1
为什么会有这个故障，电晕是什么主要情况?,原因,1
请问一下，这个转子支架都包含哪些设备?,设备组成,0
直流电源回路上有什么设备呢?,设备组成,0
这款高低压厂用变压器是由哪些设备组成的?,设备组成,0
能告诉我这个高低压厂用变压器的设备组成吗?,设备组成,0
绕组间绝缘主要是由哪些设备组成的?,设备组成,0
能详细描述一下这个操动机构不能分合闸的情况吗?,故障,3
一般来说，这种绝缘筒包括哪些设备?,设备组成,0
转子引线包括了哪些设备?,设备组成,0
这个起励失败会对设备的运行产生什么影响?,故障,3
这个烧伤是什么?,后果,4
请问一下，这个水轮发电机集电环损蚀有哪些特征？,故障,3
配电线路一般都有些什么设备?,设备组成,0
这个电压互感器所含的设备有哪些?,设备组成,0
二次回路由什么设备组成?,设备组成,0
调速器一般包括哪些设备?,设备组成,0
为什么出现了这个故障，线路松动是什么主要原因?,原因,1
这个噪声过大通常表现为何种状况?,故障,3
这个装配质量差可能是造成这个故障的主要原因吗?,原因,1
为什么会有这个故障，外力损伤是什么主要情况?,原因,1
厂用电电源是由什么设备构成的?,设备组成,0
为什么会有这个故障，支持绝缘子脏污或受损;离相封闭母线密封不严导致受潮通常是什么?,原因,1
有没有绝缘电阻测试可以应对这个问题?,方法,2
这个问题的锈蚀使接触电阻增加通常是什么情况?,原因,1
绝缘部件通常包含什么设备?,设备组成,0
可以详细描述一下这个二次回路的设备构成吗?,设备组成,0
对于这个故障，有没有特别推荐的增加散热和通风措施?,方法,2
这个油箱故障有哪些典型的特征？,故障,3
为什么会出现这个故障，绝缘件脏污是什么?,原因,1
这个问题可能引发什么样的操动机构拒合?,后果,4
哪种局部放电量测试是最常用的解决方法?,方法,2
这个局部过热是什么?,后果,4
通常是什么通信板件、交换机等设备故障或运行不稳定造成了这个故障?,原因,1
这个问题的解决油泵运行检查是什么?,方法,2
为什么会有这个故障，磁屏蔽异常放电是什么主要原因?,原因,1
如果出现这个故障，会有什么线棒的防晕层首先发生磨蚀损坏，严重的使主绝缘损坏?,后果,4
这种低压套管的设备组成是怎么样的?,设备组成,0
中性点套管里面有哪些设备呢?,设备组成,0
这个问题的线路松动是什么?,原因,1
这个绝缘设计裕度不够的表现有哪些特点?,故障,3
这种R弯部防晕结构失效会对设备的工作产生什么影响?,故障,3
哪种检查励磁系统的PSS参数是否设置不当是最有效的解决方案?,方法,2
